product_id,marketplace_id,product_title,product_price,list_price,manufacturer,upc,model_name,product_dimensions,product_weight,customer_ratings,average_rating,listing_url,image_url,seller_info_url
B08ZY99QWQ,2,3CE Multi Eye Color Palette #Butter Cream with Eyeshadow Brushes 4ea,$34.95,$34.95,Cosmax Inc.,-,-,3.43 x 3.39 x 0.67 inches, 2.82 Ounces,4 ratings,3.6 out of 5 stars,https://www.amazon.com/3CE-Palette-Butter-Eyeshadow-Brushes/dp/B08ZY99QWQ/ref=sr_1_97?keywords=9+color+eyeshadow+palette&qid=1699047916&sr=8-97,https://m.media-amazon.com/images/I/51o8ZquVsdL._AC_UL320_.jpg,https://www.amazon.com/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=A2JGONWS45L5XW&asin=B08ZY99QWQ&ref_=dp_merchant_link&isAmazonFulfilled=1
B0B1DZYR9M,2,"paminify 9 Colors Blue Eyeshadow Palette Pressed Pigment Glitter Eye Shadow Pallete Matte Shimmer Makeup Powder Long Lasting,Blue",$6.88,$6.88,Paminify,-,-,2.91 x 2.91 x 0.63 inches, 1.45 Ounces,37 ratings,3.9 out of 5 stars,https://www.amazon.com/Paminify-Eyeshadow-Palette-Pressed-Pigment/dp/B0B1DZYR9M/ref=sr_1_98?keywords=9+color+eyeshadow+palette&qid=1699047916&sr=8-98,https://m.media-amazon.com/images/I/71gi0nkotcL._AC_UL320_.jpg,https://www.amazon.com/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=A7Q0ZCYU0EVOX&asin=B0B1DZYR9M&ref_=dp_merchant_link&isAmazonFulfilled=1
B07X9Y3TNT,2,CATKIN Eyeshadow Palettes Sparkly Eyeshadow Matte and Glitter Makeup Matte Shimmer Highly Pigmented Makeup Palettes Eye shadow 9 Colors Neutral Cosmetic Eye Shadows,$20.99,$20.99,COLORITE,-,-,Item Dimensions LxWxH,-,"1,510 ratings",4.4 out of 5 stars,https://www.amazon.com/CATKIN-Eyeshadow-Palette-Pigmented-Cosmetic/dp/B07X9Y3TNT/ref=sr_1_99?keywords=9+color+eyeshadow+palette&qid=1699047916&sr=8-99,https://m.media-amazon.com/images/I/61HXSOEhzTL._AC_UL320_.jpg,https://www.amazon.com/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=A2YAOF24IV00Z0&asin=B07X9Y3TNT&ref_=dp_merchant_link&isAmazonFulfilled=1
B0C3QW6TRC,2,BowJian Black Eyeshadow Smokey Eye Eyeshadow Palette with Mirror Silver Eyeshadow Shimmer Eyeshadow Palette Black Makeup Waterproof Glitter Eyeshadow Palette Gothic Makeup Goth Eyeshadow Palette,$7.18,$7.88,-,-,-,3.43 x 3.31 x 0.47 inches, 3.07 Ounces,-,-,https://www.amazon.com/BowJian-Eyeshadow-Palette-Shimmer-Waterproof/dp/B0C3QW6TRC/ref=sr_1_100?keywords=9+color+eyeshadow+palette&qid=1699047916&sr=8-100,https://m.media-amazon.com/images/I/81O-04a4xHL._AC_UL320_.jpg,https://www.amazon.com/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=A37GE4NUOILRDB&asin=B0C3QW6TRC&ref_=dp_merchant_link&isAmazonFulfilled=1
B09VZB1FDY,2,99 Colors Shimmer Eyeshadow Makeup Palette for Eyes- Professional Matte Glitter Long Lasting Rainbow Eye Shadow - High Pigmented Waterproof Colorful Powder for Women,$15.99,$15.99,Coosa Beauty,-,-,12.17 x 11.18 x 0.75 inches, 1.28 Pounds,81 ratings,4.6 out of 5 stars,https://www.amazon.com/Shimmer-Eyeshadow-Palette-Professional-Glitter/dp/B09VZB1FDY/ref=sr_1_101?keywords=9+color+eyeshadow+palette&qid=1699047916&sr=8-101,https://m.media-amazon.com/images/I/71B+vjUJr9L._AC_UL320_.jpg,https://www.amazon.com/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=A1PESZG2FVNJ1C&asin=B09VZB1FDY&ref_=dp_merchant_link&isAmazonFulfilled=1
B0C4LFB2SQ,2,"UCANBE 12 Color Eyeshadow Makeup Palette, Naked Nude Eye Shadow, Neutral Matte Shimmer Make Up Pallet with Double-ended Brush Set Kit, Highly Pigmented Long Lasting Waterproof (01)",$9.99,$9.99,UCANBE,-,-,Item Dimensions LxWxH,-,484 ratings,4.4 out of 5 stars,https://www.amazon.com/UCANBE-Eyeshadow-Double-ended-Pigmented-Waterproof/dp/B0C4LFB2SQ/ref=sr_1_102?keywords=9+color+eyeshadow+palette&qid=1699047916&sr=8-102,https://m.media-amazon.com/images/I/71KDwfGL6zL._AC_UL320_.jpg,https://www.amazon.com/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=A3AWYO3YMWCSBW&asin=B0C4LFB2SQ&ref_=dp_merchant_link&isAmazonFulfilled=1
B0B7WTG2ZP,-,"6 Colors Glitter Eyeshadow Set, Liquid Smooth , Metallic Shimmer , Long Lasting Waterproof Sparkling Eye Shadow, Glossy Quick-drying Liquid Glitter Lips and Eye Makeup",-,-,LESITI,-,-,3.9 x 2.4 x 0.83 inches, 2.4 Ounces,2 ratings,5.0 out of 5 stars,https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo3Mjc1NjUzNDgwMjI1NjcxOjE2OTkwNDc5MTY6c3BfbXRmOjIwMDA5NjkwNzczMDQ5ODo6MDo6&url=%2FEyeshadow-Metallic-Waterproof-Sparkling-Quick-drying%2Fdp%2FB0B7WTG2ZP%2Fref%3Dsr_1_103_sspa%3Fkeywords%3D9%2Bcolor%2Beyeshadow%2Bpalette%26qid%3D1699047916%26sr%3D8-103-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,https://m.media-amazon.com/images/I/51zHf6YjQcL._AC_UL320_.jpg,-
B087FDSX7F,-,Docolor Eyeshadow Palette 54Colors Gemstone Eye Shadow Palette Highly Pigmented Mattes Glitter Shimmers Naked Smokey Cream Powder Blendable Long Lasting Waterproof Colorful Professional Makeup Palette,-,-,Docolor,-,-,6.34 x 6.02 x 4.96 inches, 0.04 Ounces,"2,738 ratings",4.6 out of 5 stars,https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo3Mjc1NjUzNDgwMjI1NjcxOjE2OTkwNDc5MTY6c3BfbXRmOjIwMDAyNTgxNjcwMzk1MTo6MDo6&url=%2FDocolor-Eyeshadow-Pigmented-Waterproof-Professional%2Fdp%2FB087FDSX7F%2Fref%3Dsr_1_104_sspa%3Fkeywords%3D9%2Bcolor%2Beyeshadow%2Bpalette%26qid%3D1699047916%26sr%3D8-104-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,https://m.media-amazon.com/images/I/714RzApm0ZL._AC_UL320_.jpg,-
B08MJW4RD6,-,"LUXAZA 6 PCS Neutral and Brown Metallic Eyeshadow Stick Pencil Crayon,Champagne Shimmer Cream Eye Brightener Stick Highlighter Makeup,Pro Waterproof & Long Lasting",-,-,LUXAZA,-,-,5.83 x 5.59 x 0.71 inches, 4.16 Ounces,"12,987 ratings",4.0 out of 5 stars,https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo3Mjc1NjUzNDgwMjI1NjcxOjE2OTkwNDc5MTY6c3BfbXRmOjMwMDAyNDUwMjkyMDYwMjo6MDo6&url=%2FLUXAZA-Neutral-Metallic-Eyeshadow-Waterproof%2Fdp%2FB08MJW4RD6%2Fref%3Dsr_1_105_sspa%3Fkeywords%3D9%2Bcolor%2Beyeshadow%2Bpalette%26qid%3D1699047916%26sr%3D8-105-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,https://m.media-amazon.com/images/I/71E3wlqeGiL._AC_UL320_.jpg,-
B0BYHKJ6JB,-,BestLand 12 Colors Makeup Nude Colors Eyeshadow Palette Natural Nude Matte Shimmer Glitter Pigment Eye Shadow Pallete Set Waterproof Smokey Professional Beauty Makeup Kit (Color B Shimmer),-,-,BestLand,-,-,7.91 x 2.76 x 0.59 inches, 4.23 Ounces,"12,758 ratings",4.2 out of 5 stars,https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo3Mjc1NjUzNDgwMjI1NjcxOjE2OTkwNDc5MTY6c3BfbXRmOjIwMDE0NzkwMzgzODI5ODo6MDo6&url=%2FBestLand-Eyeshadow-Palette-Waterproof-Professional%2Fdp%2FB0BYHKJ6JB%2Fref%3Dsr_1_106_sspa%3Fkeywords%3D9%2Bcolor%2Beyeshadow%2Bpalette%26qid%3D1699047916%26sr%3D8-106-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,https://m.media-amazon.com/images/I/51g8+AOJWtL._AC_UL320_.jpg,-
B08GN1VXG2,2,"The Crème Shop - ""So Shady Eyeshadow Palette 9 Color (Nude Cashmere)",$14.75,$14.75,The Crème Shop,-,-,4 x 4 x 0.5 inches, 3.68 Ounces,5 ratings,5.0 out of 5 stars,https://www.amazon.com/Cr%C3%A8me-Shop-Shady-Eyeshadow-Palette/dp/B08GN1VXG2/ref=sr_1_107?keywords=9+color+eyeshadow+palette&qid=1699047916&sr=8-107,https://m.media-amazon.com/images/I/61GrjvtSuNL._AC_UL320_.jpg,https://www.amazon.com/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=A2CBSG92M5VQR0&asin=B08GN1VXG2&ref_=dp_merchant_link&isAmazonFulfilled=1
B0C7ZRQZTL,2,"Shimmer Eyeshadow Palette, DE'LANCI 10 Colors Glitter Neutral Eye Shadow Metallic High Pigmented Long Lasting Eye Makeup Set, Natural Smokey Waterproof Eyeshadow Pallet for Multi-Dimensional Eyes Look",$14.99,$14.99,BEUSELF,-,-,8.86 x 3.94 x 0.59 inches, 7.83 Ounces,2 ratings,4.0 out of 5 stars,https://www.amazon.com/Eyeshadow-Metallic-Pigmented-Waterproof-Multi-Dimensional/dp/B0C7ZRQZTL/ref=sr_1_108?keywords=9+color+eyeshadow+palette&qid=1699047916&sr=8-108,https://m.media-amazon.com/images/I/81sE-lJAf0L._AC_UL320_.jpg,https://www.amazon.com/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=A2DT1LYLOJ0RNM&asin=B0C7ZRQZTL&ref_=dp_merchant_link&isAmazonFulfilled=1
 B08GC9XJ1N ,-,"MKYUHP Mini Eyeshadow Palette, 9 Color Matte Shimmer Long-lasting Eye Shadow Palette, Daily Makeup Pallet Set, Mint Pastels Lilac Eyeshadow",-,-,-,-,-,-,2.89 ounces,6 ratings,3.2 out of 5 stars,https://www.amazon.com/MKYUHP-Eyeshadow-Palette-Shimmer-Long-Lasting/dp/B08GC9XJ1N/ref=sr_1_109?keywords=9+color+eyeshadow+palette&qid=1699047916&sr=8-109,https://m.media-amazon.com/images/I/51b4hnAxypL._AC_UL320_.jpg,-
B08SL1GGJJ,2,Beauty Searcher 9 Colors Eyeshadow Matte Shimmer Glitter Eye Shadow Palette Natural Waterproof Long Lasting Pigmented Eyeshadow Powder Cosmetics (D),$6.98,$6.98,Beauty Searcher,-,-,3.54 x 3.54 x 0.55 inches, 1.76 Ounces,101 ratings,4.0 out of 5 stars,https://www.amazon.com/Eyeshadow-Shimmer-Waterproof-Pigmented-Cosmetics/dp/B08SL1GGJJ/ref=sr_1_110?keywords=9+color+eyeshadow+palette&qid=1699047916&sr=8-110,https://m.media-amazon.com/images/I/51OjriY7cwL._AC_UL320_.jpg,https://www.amazon.com/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=A12NRCK8SDT2CZ&asin=B08SL1GGJJ&ref_=dp_merchant_link&isAmazonFulfilled=1
B0C3HL6P6Z,-,"Dulele 12 Pcs Matte Creamy Eyeshadow Stick Set, Shimmer Metallic Eyeshadow Pencil, Waterproof Long Lasting Eye Shadow Pencil Eye Brightener Stick, Glitter Multi-Dimensional Eye Makeup",-,-,Dulele,-,-,6.1 x 5.51 x 0.59 inches, 4.64 Ounces,-,-,https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo3Mjc1NjUzNDgwMjI1NjcxOjE2OTkwNDc5MTY6c3BfbXRmOjMwMDAwMTYxMTQ0MzcwMjo6MDo6&url=%2FDulele-Eyeshadow-Waterproof-Brightener-Multi-Dimensional%2Fdp%2FB0C3HL6P6Z%2Fref%3Dsr_1_111_sspa%3Fkeywords%3D9%2Bcolor%2Beyeshadow%2Bpalette%26qid%3D1699047916%26sr%3D8-111-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,https://m.media-amazon.com/images/I/71bXgu9sWJL._AC_UL320_.jpg,-
B01N9NOA23,-,"120 Colors Hightlight Eyeshadow Palette Makeup Gift Set, Pure Vie Professional Long Lasting Waterproof Matte Highly Pigments Shiny Shimmers Glitter Makeup Palette Colorful Cosmetic Eye Shadow Pallet#1",-,-,Pure Vie,-,-,6.14 x 4.13 x 0.94 inches, 8.8 Ounces,271 ratings,4.2 out of 5 stars,https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo3Mjc1NjUzNDgwMjI1NjcxOjE2OTkwNDc5MTY6c3BfbXRmOjIwMDE1MjMzNzcxODQ5ODo6MDo6&url=%2FPure-Vie-Professional-Eyeshadow-Contouring%2Fdp%2FB01N9NOA23%2Fref%3Dsr_1_112_sspa%3Fkeywords%3D9%2Bcolor%2Beyeshadow%2Bpalette%26qid%3D1699047916%26sr%3D8-112-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,https://m.media-amazon.com/images/I/71TL4bGbU9L._AC_UL320_.jpg,-
B0BWF4RSKW,-,"Gireatick 6 Colors Polvo De Hadas Highlighter Contour Powder Stick Set, 6pcs Highlight Patting Three - dimensional Face Powder Blusher Contour, Sparkle Shimmer and Shine Makeup Stick for Face & Body & Hair",-,-,Gireatick,-,-,5.51 x 4.33 x 1.57 inches, 9.77 Ounces,1 rating,4.0 out of 5 stars,https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo3Mjc1NjUzNDgwMjI1NjcxOjE2OTkwNDc5MTY6c3BfbXRmOjMwMDA1MzIxNDY5OTUwMjo6MDo6&url=%2FColors-Polvo-6pcs-Highlight-Patting-Three-dimensional-Face-Powder-Blusher-Contour-Sparkle-Shimmer-Shine-Makeup-Stick%2Fdp%2FB0BWF4RSKW%2Fref%3Dsr_1_113_sspa%3Fkeywords%3D9%2Bcolor%2Beyeshadow%2Bpalette%26qid%3D1699047916%26sr%3D8-113-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,https://m.media-amazon.com/images/I/71zJqhigjLL._AC_UL320_.jpg,-
B0943DTYZ2,-,"LUXAZA 3Pcs Neutral Brown Eyeshadow Stick Set, Matte And Shimmer Creamy Eyeshadow Pencil, Shiny Pink Shadow, Waterproof Long Lasting Smoky Eye Makeup…",-,-,LUXAZA,-,-,5.83 x 3.5 x 0.67 inches, 2.4 Ounces,"4,698 ratings",3.9 out of 5 stars,https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo3Mjc1NjUzNDgwMjI1NjcxOjE2OTkwNDc5MTY6c3BfbXRmOjIwMDA5NTYwMTAyNjQ5ODo6MDo6&url=%2FLUXAZA-Neutral-Eyeshadow-Shimmer-Waterproof%2Fdp%2FB0943DTYZ2%2Fref%3Dsr_1_114_sspa%3Fkeywords%3D9%2Bcolor%2Beyeshadow%2Bpalette%26qid%3D1699047916%26sr%3D8-114-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,https://m.media-amazon.com/images/I/61UvZmy7FgL._AC_UL320_.jpg,-
B0CC5LQW62,2,9 Colors Eyeshadow Palettes With Pearlescent Multicolor Series Durable Eyeshadow Cover Girl Eye Liner,$1.14,$1.14,SFATT,IJkIphXDN,-,-,-,-,-,https://www.amazon.com/Eyeshadow-Palettes-Pearlescent-Multicolor-Durable/dp/B0CC5LQW62/ref=sr_1_115?keywords=9+color+eyeshadow+palette&qid=1699047916&sr=8-115,https://m.media-amazon.com/images/I/51V4hwdwQ1L._AC_UL320_.jpg,https://www.amazon.com/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=AIWHSHRDNUG9Y&asin=B0CC5LQW62&ref_=dp_merchant_link
B0CD57M6X6,2,"TWLBXMG 10 Colors Eyeshadow Palette Makeup - Matte Shimmer Glitter Eye Shadow, Ultra-Blendable, High Pigmented, Naturing-Looking, Neutral Nude Eyeshadow Palette Peach Color (01#)",$7.68,$7.68,TWLBXMG,-,-,4.4 x 2 x 0.43 inches, 1.76 Ounces,15 ratings,4.1 out of 5 stars,https://www.amazon.com/TWLBXMG-Colors-Eyeshadow-Palette-Makeup/dp/B0CD57M6X6/ref=sr_1_116?keywords=9+color+eyeshadow+palette&qid=1699047916&sr=8-116,https://m.media-amazon.com/images/I/51l0lfMGEnL._AC_UL320_.jpg,https://www.amazon.com/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=A1AG9HC1OPTU0H&asin=B0CD57M6X6&ref_=dp_merchant_link&isAmazonFulfilled=1
B0C1SV9VVH,-,"9 Colors Blue Eyeshadow Palette, Eyeshadow Palette For Blue Eyes, Blue Glitter Eye Shadow, Shiny Sparkle Shimmer Glitter Blue Eye Shadow Makeup, Navy Blue Eyeshadow Set for Women, Small Eye Makeup, Eyeshadow Brush Included",-,-,Rosarden,-,-,5.24 x 3.07 x 0.87 inches, 1.76 Ounces,18 ratings,3.4 out of 5 stars,https://www.amazon.com/Eyeshadow-Palette-Glitter-Sparkle-Included/dp/B0C1SV9VVH/ref=sr_1_117?keywords=9+color+eyeshadow+palette&qid=1699047916&sr=8-117,https://m.media-amazon.com/images/I/71nqe5+4gZL._AC_UL320_.jpg,-
B09984HFKN,2,"99 Colors Makeup Eyeshadow Palette, Professional Waterproof Matte Glitter Makeup Pallet Colorful Powder Rainbow Colors Eye Makeup Gift",$16.99,$16.99,-,21MC1191SJL,-,Item Dimensions LxWxH,-,143 ratings,4.5 out of 5 stars,https://www.amazon.com/Eyeshadow-Palette-Professional-Waterproof-Colorful/dp/B09984HFKN/ref=sr_1_118?keywords=9+color+eyeshadow+palette&qid=1699047916&sr=8-118,https://m.media-amazon.com/images/I/71VvH5tc5fL._AC_UL320_.jpg,https://www.amazon.com/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=A3TJ44XE8MZNH3&asin=B09984HFKN&ref_=dp_merchant_link&isAmazonFulfilled=1
B09Q34V6K9,2,"Go Ho 10 Colors Eyeshadow Palette,Matte&Glitter Eyeshadow Makeup,Pink Eye Black Pink Eyeshadow Shades,Naturing-Looking,High Pigment Waterproof Eye Shadow Palette,03",$7.88,$8.99,Go Ho,-,-,6.54 x 3.39 x 0.87 inches, 2.89 Ounces,"1,067 ratings",4.4 out of 5 stars,https://www.amazon.com/Go-Ho-Eyeshadow-Naturing-Looking-Waterproof/dp/B09Q34V6K9/ref=sr_1_119?keywords=9+color+eyeshadow+palette&qid=1699047916&sr=8-119,https://m.media-amazon.com/images/I/61jaVl4NdfL._AC_UL320_.jpg,https://www.amazon.com/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=A9MAJWQV1QXGD&asin=B09Q34V6K9&ref_=dp_merchant_link&isAmazonFulfilled=1
B077N1D9YX,-,MAC Times Nine Eyeshadow Palette Semi-Sweet 5.85g/0.2 Oz,-,-,No,SE2801,-,Item Dimensions LxWxH,-,42 ratings,4.6 out of 5 stars,https://www.amazon.com/Times-Eyeshadow-Palette-Semi-Sweet-5-85g/dp/B077N1D9YX/ref=sr_1_120?keywords=9+color+eyeshadow+palette&qid=1699047916&sr=8-120,https://m.media-amazon.com/images/I/61OQYOcY3GL._AC_UL320_.jpg,-
B07B5ZGNFC,2,"Sparkle Eyeshadow Palette&9 Colors Shimmer Makeup Palette & Makeup Cosmetic Brush Set &Gold Glitter Eyeshadow Palette Highly Shining Pigmented Diamond Eyeshadow&9 Color Eyeshadow 6#,US SHIPPING (1pc)",$8.39,$8.39,No,-,-,4.88 x 2.09 x 0.67 inches, 2.08 Ounces,795 ratings,4.1 out of 5 stars,https://www.amazon.com/Sparkle-Eyeshadow-Palette-Cosmetic-Pigmented/dp/B07B5ZGNFC/ref=sr_1_121?keywords=9+color+eyeshadow+palette&qid=1699047916&sr=8-121,https://m.media-amazon.com/images/I/71A9we1Q1AL._AC_UL320_.jpg,https://www.amazon.com/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=AQCP3AOFMWVP2&asin=B07B5ZGNFC&ref_=dp_merchant_link&isAmazonFulfilled=1
B087FDSX7F,2,Docolor Eyeshadow Palette 54Colors Gemstone Eye Shadow Palette Highly Pigmented Mattes Glitter Shimmers Naked Smokey Cream Powder Blendable Long Lasting Waterproof Colorful Professional Makeup Palette,$39.99,$69.99,Docolor,-,-,6.34 x 6.02 x 4.96 inches, 0.04 Ounces,"2,738 ratings",4.6 out of 5 stars,https://www.amazon.com/Docolor-Eyeshadow-Pigmented-Waterproof-Professional/dp/B087FDSX7F/ref=sr_1_122?keywords=9+color+eyeshadow+palette&qid=1699047916&sr=8-122,https://m.media-amazon.com/images/I/714RzApm0ZL._AC_UL320_.jpg,https://www.amazon.com/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=A1K7SB4EHN95EE&asin=B087FDSX7F&ref_=dp_merchant_link&isAmazonFulfilled=1
B0B569BNV9,-,Eyeshadow Palette 9 Warm Tone Matte Shimmer Nude Neutral Blendable Lasting Eye Shadow Makeup Palette with Applicator,-,-,Xiahium Beauty,matte eyeshadow palette,-,-,-,-,-,https://www.amazon.com/Eyeshadow-Palette-Shimmer-Blendable-Applicator/dp/B0B569BNV9/ref=sr_1_123?keywords=9+color+eyeshadow+palette&qid=1699047916&sr=8-123,https://m.media-amazon.com/images/I/61YvGVGEq1L._AC_UL320_.jpg,-
B08YDCQVJP,2,CCbeauty Eyeshadow Palette 60 Colors Makeup Eye Shadow Palettes High Pigmented Glitter Matte Shimmer Long Lasting Waterproof Blendable 4 in 1 Color Board Makeup Set Gifts for Valentine's Day,$12.99,$12.99,CCbeauty,CCUS25844,-,8.39 x 6.26 x 1.73 inches, 11.99 Ounces,59 ratings,4.5 out of 5 stars,https://www.amazon.com/CCbeauty-Eyeshadow-Pigmented-Blendable-Waterproof/dp/B08YDCQVJP/ref=sr_1_124?keywords=9+color+eyeshadow+palette&qid=1699047916&sr=8-124,https://m.media-amazon.com/images/I/81dIqzhTsuS._AC_UL320_.jpg,https://www.amazon.com/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=A3IC0FAE9WP5F7&asin=B08YDCQVJP&ref_=dp_merchant_link&isAmazonFulfilled=1
B0CL1RZ5HT,-,balacoo 9 Paillette Eyeshadow Glitter Eyeshadow Mattes Eyeshadow shimmer eyeshadow metallic eye shadow palettes Eyeshadow Makeup glitter eye shadow makeup palette powder eye shadow lasting,-,-,Balacoo,WQ5477H27113P399W4,-,3.15 x 3.15 x 0.47 inches, 0.96 Ounces,-,-,https://www.amazon.com/balacoo-Paillette-Eyeshadow-eyeshadow-metallic/dp/B0CL1RZ5HT/ref=sr_1_125?keywords=9+color+eyeshadow+palette&qid=1699047916&sr=8-125,https://m.media-amazon.com/images/I/51i-kGNzGXL._AC_UL320_.jpg,-
B0BT7MPR4W,2,Colourpop Matte About Hue Eyeshadow Palette Mega Rainbow Pressed Powder,$44.03,$47.95,ColourPop,-,-,9.69 x 6.97 x 1.97 inches, 12.03 Ounces,1 rating,5.0 out of 5 stars,https://www.amazon.com/Colourpop-Eyeshadow-Palette-Rainbow-Pressed/dp/B0BT7MPR4W/ref=sr_1_126?keywords=9+color+eyeshadow+palette&qid=1699047916&sr=8-126,https://m.media-amazon.com/images/I/71parXNCD9L._AC_UL320_.jpg,https://www.amazon.com/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=A3CI22UQQ1O1HV&asin=B0BT7MPR4W&ref_=dp_merchant_link&isAmazonFulfilled=1
B0C1YJFBGX,2,"DE'LANCI Grey Smokey Eyeshadow Palette,16 Colors Black White Purple Smoky Eye Shadow Pallet Goth Makeup, Pigmented Matte Shimmer Neutral Shade Pallet,Cool Tone Sliver Gray Eye Makeup Palette Talc Free",$9.99,$9.99,DE'LANCI,-,-,Item Dimensions LxWxH,-,13 ratings,4.5 out of 5 stars,https://www.amazon.com/DELANCI-Eyeshadow-Palette-Shimmer-Neutral/dp/B0C1YJFBGX/ref=sr_1_127?keywords=9+color+eyeshadow+palette&qid=1699047916&sr=8-127,https://m.media-amazon.com/images/I/71PXGznb-vL._AC_UL320_.jpg,https://www.amazon.com/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=A2V2LUL2AFG2GL&asin=B0C1YJFBGX&ref_=dp_merchant_link&isAmazonFulfilled=1
B08RNTY2BN,-,"9 Colors Matte and Shimmer Eyeshadow Palette, Warm Color Eye Shadows Glitter Makeup Kit Make Up Brushes Set Nature Nude Earth Tone Waterproof Beauty Cosmetics High Pigment Powder Pallet",-,-,Yosoo,-,-,0.39 x 0.39 x 0.39 inches, 2.01 Ounces,2 ratings,4.5 out of 5 stars,https://www.amazon.com/Shimmer-Eyeshadow-Palette-Waterproof-Cosmetics/dp/B08RNTY2BN/ref=sr_1_128?keywords=9+color+eyeshadow+palette&qid=1699047916&sr=8-128,https://m.media-amazon.com/images/I/61JdgDoITsL._AC_UL320_.jpg,-
 B0868MHF2L ,2,NICKA Perfect 9 Colors Eyeshadow Palette Nude AP032 1's- an expertly Coordinated Eyeshadow & Blush Palette Featuring Nine Different Shades Perfectly Suited for Mixing and Matching,$20.99,$20.99,-,-,-,-,0.5 ounces,-,-,https://www.amazon.com/NICKA-Eyeshadow-Coordinated-Featuring-Different/dp/B0868MHF2L/ref=sr_1_129?keywords=9+color+eyeshadow+palette&qid=1699047916&sr=8-129,https://m.media-amazon.com/images/I/41oQzRfHuYL._AC_UL320_.jpg,https://www.amazon.com/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=AXBOXQY0T5BDB&asin=B0868MHF2L&ref_=dp_merchant_link
B0C81NBXHS,2,Outfmvch Coastal Scents Eye Shadow Palettes Makeup 9 Color Eye Shadow Palettes Pink Eye Shadow Wine Red Eye Shadow Long Lasting Natural Makeup Platte,$2.99,$2.99,Outfmvch,Eyeshadow,-,-,-,-,-,https://www.amazon.com/Outfmvch-Coastal-Palettes-Lasting-Natural/dp/B0C81NBXHS/ref=sr_1_130?keywords=9+color+eyeshadow+palette&qid=1699047916&sr=8-130,https://m.media-amazon.com/images/I/71UoCjfENIL._AC_UL320_.jpg,https://www.amazon.com/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=AUTS5T4VRT18L&asin=B0C81NBXHS&ref_=dp_merchant_link
